record_id,district_id,state_id,datetime,temperature_c,relative_humidity_pct,pressure_hpa,wind_speed_kmh,wind_direction_deg,visibility_m,cloud_cover_oktas,dewpoint_c,weather_condition,station_elevation_m
4001,45,5,2021-08-13 03:36:27,32.5,87,964.2,51.1,335,1292,7,-4.6,Cloudy,3041.0
4002,58,7,2022-03-10 21:25:29,32.4,60,936.3,52.6,90,9050,6,-1.7,Fog,3421.0
4003,3,1,2018-09-24 05:32:34,29.4,58,940.4,47.2,285,6468,0,14.2,Thunderstorm,2013.0
4004,13,2,2018-01-30 09:04:38,22.2,41,919.0,6.6,358,3232,8,3.9,Clear,3672.0
4005,57,7,2021-05-05 16:04:36,21.6,85,1008.3,58.6,53,7138,5,-1.6,Cloudy,4365.0
4006,9,1,2024-02-16 18:59:12,17.7,99,978.7,69.1,154,4867,6,13.9,Fog,1044.0
4007,51,6,2022-08-22 17:58:18,20.7,72,962.1,23.2,24,3221,7,4.2,Cloudy,3380.0
4008,47,6,2023-06-13 12:34:49,33.0,64,983.4,6.4,356,6930,0,-3.3,Heavy Rain,4371.0
4009,59,8,2021-12-04 01:24:45,26.4,95,970.4,0.8,352,4901,2,3.2,Rain,1298.0
4010,47,6,2023-09-19 03:28:52,25.6,78,906.5,22.7,58,6695,7,8.7,Fog,2111.0
4011,1,1,2020-05-31 08:31:49,9.7,44,921.1,11.2,52,2657,8,6.6,Heavy Rain,3666.0
4012,37,4,2018-02-09 11:39:45,20.9,73,996.6,29.5,272,7952,2,8.2,Thunderstorm,2456.0
4013,25,3,2022-09-01 16:12:11,9.8,89,902.5,62.8,232,7373,5,-4.0,Fog,1839.0
4014,30,3,2021-08-14 01:40:33,32.4,76,943.1,8.9,35,6328,3,1.4,Fog,3249.0
4015,11,1,2022-11-10 01:22:55,12.8,84,970.3,77.6,327,2969,1,-4.6,Clear,2080.0
4016,10,1,2022-10-05 07:00:06,23.4,86,975.4,28.0,151,4045,3,2.9,Clear,2184.0
4017,14,2,2021-11-13 08:07:09,25.2,41,903.3,62.1,77,8519,5,-2.0,Clear,4423.0
4018,26,3,2023-11-12 01:04:53,20.8,43,962.2,1.4,89,4382,6,13.4,Cloudy,1611.0
4019,22,2,2019-10-28 13:07:31,6.8,65,950.6,57.2,82,3407,1,0.1,Fog,1855.0
4020,14,2,2021-11-17 21:44:37,10.3,48,973.6,6.6,47,1984,1,3.7,Thunderstorm,3059.0
4021,12,1,2018-11-09 16:38:23,10.0,67,973.0,46.7,265,7434,4,8.1,Rain,2423.0
4022,30,3,2021-04-02 07:08:52,23.7,67,903.7,31.7,30,1539,3,5.2,Fog,2063.0
4023,37,4,2020-10-15 18:54:58,9.1,100,901.0,48.1,258,5815,6,2.7,Fog,1544.0
4024,9,1,2022-09-06 20:08:15,19.3,57,939.2,25.7,294,4544,2,-3.0,Cloudy,1078.0
4025,62,8,2023-07-04 09:51:37,19.8,40,910.7,51.6,345,5679,8,8.0,Clear,2098.0
4026,23,3,2023-08-13 08:45:26,21.4,76,975.0,0.3,96,9790,7,13.5,Rain,2136.0
4027,32,3,2022-08-27 20:05:13,5.2,43,953.9,16.6,175,3339,6,-3.0,Thunderstorm,2824.0
4028,54,6,2022-08-03 08:29:50,34.2,89,985.4,16.7,14,3764,8,-2.2,Thunderstorm,3965.0
4029,1,1,2024-02-07 09:42:18,34.4,51,919.6,12.6,47,6022,0,13.4,Rain,2575.0
4030,57,7,2018-06-19 20:36:44,34.8,70,1003.1,16.2,321,3311,4,5.1,Cloudy,3638.0
4031,39,4,2024-05-17 17:22:37,30.9,88,945.2,19.5,281,1521,0,0.4,Rain,2935.0
4032,35,4,2024-11-18 15:11:20,14.4,64,920.1,56.8,338,2510,1,7.5,Heavy Rain,3850.0
4033,5,1,2022-04-17 11:17:09,6.7,57,920.0,57.2,116,918,1,14.9,Thunderstorm,1727.0
4034,15,2,2024-12-16 17:41:37,34.2,84,972.9,44.2,305,373,6,12.7,Cloudy,4035.0
4035,23,3,2018-12-06 22:35:49,20.2,60,1000.5,26.5,247,5153,2,4.7,Cloudy,2865.0
4036,42,5,2018-09-05 08:12:11,24.0,100,974.2,24.8,278,9803,6,4.4,Fog,4267.0
4037,37,4,2018-02-23 07:33:50,20.7,93,901.6,59.3,222,635,2,-4.2,Thunderstorm,4342.0
4038,7,1,2020-12-23 09:34:07,13.2,50,1004.9,38.1,298,1582,5,7.7,Clear,3878.0
4039,21,2,2018-01-08 01:19:46,11.0,74,969.9,38.6,159,8769,4,11.4,Rain,3016.0
4040,27,3,2019-08-31 19:39:14,25.2,45,957.4,72.3,43,8328,5,5.0,Heavy Rain,3541.0
4041,60,8,2023-09-03 00:11:43,21.0,62,988.3,32.2,6,5768,0,4.2,Cloudy,1927.0
4042,61,8,2018-11-27 22:52:16,19.4,59,1001.9,64.1,99,4538,6,4.4,Rain,1056.0
4043,5,1,2022-06-23 06:09:20,33.2,41,948.3,64.6,182,1993,6,-1.2,Heavy Rain,1828.0
4044,13,2,2023-09-04 14:34:09,6.4,56,966.7,22.3,187,537,5,-0.8,Cloudy,2877.0
4045,14,2,2020-12-29 04:54:48,21.5,57,987.4,72.5,22,409,5,10.1,Clear,1329.0
4046,2,1,2023-05-22 06:18:35,14.1,82,999.9,41.8,150,3883,4,-4.9,Cloudy,3775.0
4047,7,1,2018-08-31 01:00:37,14.8,77,1009.0,39.1,51,7143,5,7.2,Cloudy,1447.0
4048,16,2,2023-06-03 12:00:11,6.7,99,997.9,41.8,139,3172,1,7.4,Heavy Rain,3858.0
4049,17,2,2019-07-07 16:01:06,34.3,52,998.2,60.4,129,5208,8,6.1,Heavy Rain,3277.0
4050,27,3,2022-11-12 07:14:54,30.4,58,957.0,46.4,148,6520,2,-4.8,Fog,1592.0
4051,50,6,2022-06-09 01:07:00,7.4,92,1004.5,13.9,146,7007,5,7.7,Clear,2756.0
4052,25,3,2021-04-13 04:33:06,31.5,83,974.9,36.8,249,2599,3,12.7,Thunderstorm,1071.0
4053,43,5,2019-07-23 12:19:49,7.6,88,902.8,3.4,327,3555,2,-1.1,Rain,1363.0
4054,33,4,2024-05-13 00:01:13,22.9,77,973.2,52.2,103,7328,7,5.4,Clear,2681.0
4055,29,3,2021-02-21 07:21:23,18.2,76,925.6,47.7,173,7548,8,8.2,Clear,4106.0
4056,57,7,2023-01-01 07:18:24,16.2,88,956.2,49.8,22,4622,8,2.3,Fog,2847.0
4057,4,1,2019-02-14 22:14:30,6.7,40,1001.0,44.1,68,5998,4,9.5,Rain,1615.0
4058,57,7,2018-07-02 14:45:31,9.6,80,1007.3,61.7,46,7621,0,-3.8,Rain,2821.0
4059,58,7,2019-12-16 19:07:25,32.7,98,955.1,33.8,235,2877,0,-3.5,Fog,3965.0
4060,20,2,2020-11-24 03:06:38,31.6,87,931.9,25.3,73,6776,0,-0.8,Clear,3665.0
4061,41,5,2019-08-12 19:12:16,34.6,98,939.9,34.8,12,9355,1,2.9,Rain,2891.0
4062,44,5,2023-08-31 18:13:40,6.7,69,935.5,9.8,270,1179,8,1.8,Clear,2436.0
4063,20,2,2018-06-22 00:53:54,12.7,72,1006.8,24.6,279,3755,3,-4.5,Cloudy,1559.0
4064,29,3,2021-04-23 12:58:15,16.3,97,948.8,44.0,282,1957,7,13.5,Rain,1135.0
4065,48,6,2019-02-18 04:09:20,6.5,84,923.5,30.6,221,7943,0,9.9,Cloudy,2634.0
4066,24,3,2022-11-12 20:01:00,25.6,64,941.0,12.0,215,8690,7,1.2,Cloudy,3239.0
4067,20,2,2018-11-29 10:57:56,5.3,55,953.8,63.6,298,2914,0,-2.4,Clear,2052.0
4068,2,1,2023-10-15 02:39:16,27.7,100,940.3,6.8,335,423,7,-0.7,Heavy Rain,3451.0
4069,23,3,2022-10-19 23:05:49,10.5,77,993.7,29.0,231,4863,1,14.2,Cloudy,2739.0
4070,53,6,2018-03-19 19:20:40,12.5,76,983.7,57.5,22,8525,7,1.7,Rain,2262.0
4071,23,3,2023-04-22 22:45:03,15.8,94,984.7,20.9,286,7187,6,1.6,Cloudy,1346.0
4072,22,2,2018-09-22 12:17:11,18.3,90,917.3,78.1,47,4843,8,-1.6,Rain,1186.0
4073,54,6,2023-07-10 16:02:44,30.8,41,989.7,30.1,69,8040,3,1.4,Fog,3766.0
4074,8,1,2024-05-22 16:33:59,14.1,46,982.5,40.2,91,8005,1,-4.4,Fog,3122.0
4075,39,4,2019-10-02 08:49:28,20.1,46,1011.2,29.1,314,6893,2,-4.7,Rain,3944.0
4076,10,1,2024-09-17 06:13:51,34.6,74,1010.2,49.2,222,7754,1,2.9,Clear,2258.0
4077,4,1,2019-05-09 18:25:48,15.7,55,931.1,51.4,150,6606,6,4.0,Cloudy,2801.0
4078,27,3,2022-09-09 01:44:59,8.9,56,949.6,63.2,216,6783,2,9.1,Thunderstorm,4445.0
4079,4,1,2022-12-18 09:11:17,15.8,75,925.6,44.1,38,3504,3,7.4,Rain,3618.0
4080,9,1,2022-01-29 17:47:15,15.2,58,1002.2,58.3,29,5816,2,11.7,Heavy Rain,3884.0
4081,20,2,2021-02-05 06:07:34,11.1,83,953.3,45.2,19,5012,4,1.3,Rain,1232.0
4082,43,5,2023-08-12 12:27:11,24.8,76,910.2,58.7,190,5160,7,2.7,Thunderstorm,4250.0
4083,32,3,2022-02-10 19:27:29,30.3,100,982.8,47.6,184,4152,7,-0.3,Rain,3688.0
4084,4,1,2024-05-19 14:40:59,29.6,98,998.0,1.0,105,3700,5,6.7,Heavy Rain,2894.0
4085,45,5,2024-07-30 08:25:39,32.2,57,912.5,38.1,222,6550,7,-2.2,Heavy Rain,2428.0
4086,59,8,2018-07-24 14:18:09,13.0,63,903.1,75.8,236,2504,0,8.5,Thunderstorm,2838.0
4087,21,2,2022-08-22 00:59:26,16.9,78,962.7,78.0,294,3944,2,13.6,Clear,4205.0
4088,26,3,2024-09-03 20:25:43,16.5,77,905.7,13.9,63,2318,0,7.7,Fog,3187.0
4089,38,4,2024-11-10 15:43:31,15.5,86,1001.6,78.4,351,1087,8,7.3,Thunderstorm,2206.0
4090,21,2,2019-08-06 13:44:37,12.9,67,932.5,8.7,146,3234,6,5.7,Thunderstorm,1021.0
4091,33,4,2020-11-27 22:17:35,24.3,96,985.7,19.8,280,2275,2,-2.6,Clear,3540.0
4092,35,4,2018-06-14 15:54:20,24.1,61,999.2,65.9,113,3887,8,2.3,Fog,3712.0
4093,48,6,2022-10-04 00:50:55,11.1,80,930.9,9.1,122,875,7,-2.8,Thunderstorm,3906.0
4094,4,1,2018-01-10 07:27:08,27.2,79,928.7,21.2,69,4811,1,9.2,Clear,2342.0
4095,55,7,2024-10-05 08:48:26,24.3,53,956.0,1.6,96,1388,0,7.6,Fog,2913.0
4096,38,4,2020-02-06 01:15:32,23.8,88,992.7,51.3,92,3919,2,5.9,Thunderstorm,4091.0
4097,32,3,2024-08-05 06:03:20,28.6,50,998.0,35.0,282,4025,1,7.0,Fog,1825.0
4098,61,8,2020-04-01 23:25:28,13.3,75,997.3,47.6,80,2834,8,12.2,Fog,3751.0
4099,51,6,2019-01-03 20:26:31,9.7,71,961.7,66.7,305,4480,2,-2.4,Thunderstorm,3751.0
4100,18,2,2023-04-28 20:47:15,24.1,87,950.2,37.5,66,2556,1,-4.3,Heavy Rain,1994.0
4101,55,7,2018-02-19 22:45:33,28.4,62,977.9,37.7,318,348,3,6.8,Clear,3235.0
4102,52,6,2019-04-15 09:07:04,12.6,95,910.4,3.7,195,5494,7,11.0,Heavy Rain,1650.0
4103,52,6,2023-02-01 01:53:19,24.1,90,978.4,48.6,130,4231,1,12.2,Thunderstorm,2972.0
4104,15,2,2023-06-13 09:45:11,9.4,66,914.8,12.5,152,3095,5,-4.1,Fog,2137.0
4105,54,6,2024-11-02 14:22:41,17.1,45,1006.0,31.5,18,5885,0,12.9,Clear,1492.0
4106,2,1,2019-08-08 02:46:56,12.3,61,912.0,31.4,11,7435,3,-3.6,Rain,3795.0
4107,13,2,2023-12-13 07:50:13,30.9,52,928.2,10.2,224,9555,3,5.1,Clear,1723.0
4108,5,1,2018-06-17 21:15:03,10.6,82,939.9,15.7,277,184,8,7.6,Thunderstorm,2378.0
4109,48,6,2021-12-20 23:25:14,7.8,60,926.1,38.0,291,8884,6,-1.6,Thunderstorm,1435.0
4110,31,3,2023-01-20 00:53:27,32.9,67,904.7,69.9,276,4333,8,-0.7,Fog,1466.0
4111,28,3,2024-11-25 16:15:02,5.2,43,925.5,24.3,105,7830,8,11.8,Rain,2430.0
4112,45,5,2019-10-27 22:43:33,23.3,87,968.4,73.3,265,5406,8,6.5,Cloudy,1955.0
4113,42,5,2020-06-22 10:42:05,19.3,75,979.0,4.4,222,5116,1,10.8,Fog,964.0
4114,49,6,2018-02-04 18:18:41,11.2,46,959.4,15.1,116,5651,5,5.8,Fog,3324.0
4115,47,6,2022-09-16 20:28:14,30.1,83,978.5,38.0,181,4266,8,12.8,Rain,4250.0
4116,44,5,2022-09-03 11:58:43,21.3,92,1006.0,70.6,243,7184,4,1.2,Clear,1980.0
4117,57,7,2018-03-15 00:22:23,10.7,76,933.3,37.2,98,5213,1,2.7,Clear,2514.0
4118,44,5,2019-03-16 13:10:26,11.9,78,957.5,76.6,86,7629,0,11.3,Rain,3736.0
4119,61,8,2019-04-03 21:58:54,19.5,95,1012.1,29.9,161,2215,3,4.0,Cloudy,3941.0
4120,51,6,2018-03-26 05:00:40,33.9,88,1004.5,34.3,170,9977,4,-0.7,Rain,3913.0
4121,43,5,2021-02-14 16:06:33,32.8,72,938.4,30.4,223,7559,7,1.3,Cloudy,1280.0
4122,53,6,2018-03-25 16:37:55,18.5,93,994.9,6.0,62,6030,2,-2.9,Fog,4496.0
4123,9,1,2020-06-21 06:51:46,17.9,70,1004.9,55.7,346,2818,5,2.8,Heavy Rain,2467.0
4124,41,5,2022-08-25 05:20:11,25.5,91,976.3,37.5,353,7164,7,6.9,Rain,3865.0
4125,38,4,2023-04-08 04:58:08,31.4,58,1001.5,78.2,88,9450,7,7.2,Rain,3102.0
4126,57,7,2023-11-30 21:26:35,30.0,94,903.6,50.5,240,9621,4,7.7,Clear,4372.0
4127,27,3,2020-12-01 15:37:30,31.5,42,1009.9,24.7,64,1488,0,7.2,Cloudy,975.0
4128,45,5,2022-11-27 19:07:00,28.1,64,951.8,37.6,315,8212,1,-1.9,Fog,4351.0
4129,27,3,2023-06-03 23:54:14,16.4,48,942.4,7.5,246,8476,6,12.4,Clear,1140.0
4130,32,3,2024-03-22 07:01:27,7.2,97,968.0,33.0,280,1967,4,-4.5,Heavy Rain,4220.0
4131,3,1,2020-06-16 04:09:00,14.1,80,1011.4,44.7,302,4019,5,10.2,Cloudy,2633.0
4132,62,8,2019-03-01 00:37:55,14.6,43,914.3,25.8,198,2909,8,14.8,Thunderstorm,2306.0
4133,52,6,2023-01-10 12:26:47,31.8,56,924.3,14.9,114,9049,2,-4.2,Fog,3869.0
4134,30,3,2019-04-20 15:11:18,22.4,43,961.6,50.1,244,596,7,-4.3,Fog,4303.0
4135,6,1,2020-09-09 22:32:04,34.8,41,949.8,63.2,106,2689,8,-4.6,Thunderstorm,1946.0
4136,44,5,2020-05-01 18:42:44,6.1,69,917.8,64.1,75,5155,5,1.2,Heavy Rain,1398.0
4137,22,2,2021-12-07 04:21:39,31.4,61,1003.5,37.5,242,1702,7,1.5,Thunderstorm,3753.0
4138,44,5,2023-05-24 06:14:00,26.5,57,955.4,47.2,67,9908,1,-3.7,Thunderstorm,1169.0
4139,2,1,2021-06-29 18:46:57,33.9,93,926.9,67.7,324,8980,1,9.8,Cloudy,3407.0
4140,55,7,2024-10-20 03:05:35,25.6,79,980.0,32.3,279,6693,5,9.6,Fog,3557.0
4141,4,1,2020-09-06 00:55:58,31.8,92,946.2,36.8,69,119,7,7.9,Cloudy,2648.0
4142,2,1,2024-07-17 21:47:19,26.6,72,914.9,16.8,131,6574,1,6.4,Thunderstorm,1181.0
4143,42,5,2019-02-03 09:16:38,17.7,93,906.2,55.2,219,5673,1,-3.1,Rain,1368.0
4144,32,3,2021-11-14 07:43:39,33.0,55,970.2,15.4,147,1790,5,-2.4,Heavy Rain,1521.0
4145,32,3,2019-07-11 13:29:27,5.7,99,998.3,23.3,248,3154,1,14.9,Clear,2776.0
4146,19,2,2018-03-10 23:53:29,8.5,79,966.9,31.8,22,6846,1,0.4,Thunderstorm,3783.0
4147,8,1,2023-09-26 02:02:01,26.2,94,968.5,37.4,355,8907,8,7.5,Clear,4254.0
4148,38,4,2020-06-22 09:02:55,30.3,49,966.4,24.8,191,1844,7,-4.2,Cloudy,1724.0
4149,48,6,2018-02-02 23:50:23,5.6,85,1011.3,5.9,222,9435,8,14.1,Heavy Rain,3128.0
4150,51,6,2024-05-24 01:50:22,30.8,59,960.4,38.9,40,1265,0,2.1,Rain,1693.0
4151,9,1,2020-06-29 12:32:24,17.8,54,922.4,54.9,95,4177,3,-3.7,Heavy Rain,3391.0
4152,42,5,2022-04-20 23:13:46,21.6,88,956.2,44.5,54,5972,7,14.3,Fog,2412.0
4153,11,1,2018-10-04 07:05:45,22.2,80,906.6,76.9,1,9651,0,10.8,Fog,2861.0
4154,14,2,2022-08-25 03:54:36,16.2,49,908.4,78.9,303,2373,8,10.1,Clear,2659.0
4155,2,1,2024-10-05 15:46:59,12.2,47,975.5,7.2,314,1858,4,10.9,Fog,2202.0
4156,52,6,2023-02-24 18:25:16,17.9,85,976.9,30.2,291,3159,1,8.6,Fog,4367.0
4157,42,5,2021-04-25 07:02:12,6.6,41,971.6,68.5,129,3141,0,11.7,Rain,1032.0
4158,30,3,2021-09-19 11:35:09,27.5,92,992.5,22.7,334,7865,6,-2.9,Heavy Rain,1084.0
4159,42,5,2021-09-06 09:23:19,19.9,84,930.2,60.5,250,8621,5,-1.6,Thunderstorm,3308.0
4160,25,3,2022-11-15 09:07:41,32.8,86,936.8,53.3,121,1356,2,-3.5,Rain,2312.0
4161,3,1,2020-08-29 02:46:22,11.1,68,990.4,79.9,228,3923,2,-4.5,Fog,1654.0
4162,13,2,2023-04-10 16:14:25,23.1,61,934.5,60.9,146,3546,1,12.1,Cloudy,1686.0
4163,29,3,2024-05-15 13:39:19,9.7,78,999.6,10.8,163,3017,2,12.2,Cloudy,4215.0
4164,50,6,2022-10-02 18:59:13,29.9,52,996.1,7.5,91,7938,5,-1.6,Fog,4450.0
4165,31,3,2021-08-08 22:43:14,20.6,87,976.3,36.4,134,4049,1,8.0,Cloudy,2619.0
4166,26,3,2024-08-18 01:34:31,6.7,42,931.4,20.2,135,5100,4,4.4,Rain,4113.0
4167,14,2,2023-01-04 22:28:21,28.9,51,996.8,13.7,166,4530,3,9.2,Cloudy,3276.0
4168,61,8,2022-03-20 23:06:08,28.7,100,958.3,48.4,339,6205,3,6.9,Clear,2535.0
4169,30,3,2023-10-23 12:34:45,28.0,61,1012.4,67.9,194,5622,8,-2.4,Clear,3249.0
4170,28,3,2020-04-17 07:17:11,35.0,79,954.1,33.5,140,1364,7,8.6,Heavy Rain,2769.0
4171,51,6,2018-05-12 09:10:39,6.1,56,1004.8,9.5,130,3562,8,0.6,Fog,3488.0
4172,37,4,2024-06-23 11:03:33,13.3,94,1007.4,24.5,355,3665,7,2.0,Heavy Rain,4319.0
4173,15,2,2021-02-17 09:17:03,6.8,69,959.7,27.2,176,5720,2,-3.2,Clear,3521.0
4174,45,5,2023-09-01 11:42:42,17.3,44,986.6,53.5,72,1340,6,-0.1,Heavy Rain,2797.0
4175,33,4,2020-11-26 11:11:42,13.4,41,931.4,38.2,294,9365,6,7.5,Heavy Rain,4416.0
4176,9,1,2019-11-25 22:14:40,24.7,42,969.2,0.7,85,4003,7,-1.2,Fog,4378.0
4177,2,1,2018-11-16 11:19:18,18.8,91,980.1,27.1,170,9929,2,5.8,Fog,2897.0
4178,59,8,2021-10-01 10:11:05,31.2,50,956.5,30.2,182,8724,5,-3.0,Fog,1732.0
4179,24,3,2019-01-20 22:09:01,23.9,42,984.0,41.4,212,780,1,5.6,Rain,1688.0
4180,3,1,2023-02-17 18:12:29,23.7,44,926.4,38.6,9,6271,3,-3.8,Heavy Rain,4418.0
4181,26,3,2024-07-03 23:52:46,34.4,51,910.9,11.8,82,7130,8,5.8,Clear,1220.0
4182,4,1,2021-12-02 07:50:28,20.0,89,971.0,16.4,128,4574,2,-0.0,Thunderstorm,4070.0
4183,35,4,2024-01-02 03:32:18,17.7,55,913.0,51.9,68,2656,1,7.0,Thunderstorm,4058.0
4184,28,3,2022-08-07 21:49:49,6.7,75,920.7,38.9,242,588,3,11.4,Thunderstorm,3361.0
4185,1,1,2024-04-17 12:25:06,34.5,83,975.0,68.4,49,1055,8,2.2,Rain,2366.0
4186,51,6,2022-09-30 19:29:11,24.5,95,909.2,31.8,178,666,2,-2.0,Cloudy,3892.0
4187,3,1,2018-07-14 07:21:18,10.9,71,916.6,14.9,164,3077,7,7.9,Rain,4171.0
4188,24,3,2018-08-14 10:56:00,32.4,79,976.5,36.5,98,7716,7,9.4,Thunderstorm,1446.0
4189,8,1,2019-06-21 02:08:06,14.7,72,946.7,23.1,285,1318,2,1.8,Heavy Rain,2861.0
4190,32,3,2018-11-08 23:22:51,13.8,78,949.3,59.5,284,6728,7,-0.7,Rain,2750.0
4191,3,1,2023-03-31 21:02:03,34.3,70,979.4,77.6,210,472,2,14.3,Thunderstorm,3073.0
4192,25,3,2022-09-09 04:56:20,10.5,42,949.6,42.8,303,5589,4,14.7,Heavy Rain,4440.0
4193,37,4,2023-08-27 20:54:02,19.0,64,949.0,71.6,319,3460,0,8.3,Thunderstorm,1978.0
4194,29,3,2018-07-19 01:38:54,20.1,49,934.9,78.5,56,6969,0,10.0,Fog,2500.0
4195,28,3,2019-06-19 22:03:42,5.6,57,955.7,50.4,34,1124,5,2.4,Cloudy,3431.0
4196,12,1,2021-05-23 02:56:09,15.6,92,1010.2,46.1,224,5770,6,-4.8,Cloudy,1727.0
4197,6,1,2022-06-23 23:35:50,26.5,84,935.0,7.4,331,2275,5,-2.3,Clear,2815.0
4198,31,3,2020-02-19 11:15:10,6.5,43,904.9,17.8,315,9469,5,-1.4,Clear,2447.0
4199,14,2,2022-08-06 06:21:11,27.1,99,957.5,68.3,165,7724,6,10.8,Rain,1093.0
4200,37,4,2024-03-20 14:10:31,28.8,46,902.0,55.3,281,7509,1,6.6,Rain,3556.0
4201,14,2,2022-01-28 02:36:46,10.8,40,981.6,14.7,21,7459,3,-2.9,Heavy Rain,2532.0
4202,47,6,2020-07-22 15:08:40,16.8,57,981.0,42.5,19,7476,1,7.2,Cloudy,4100.0
4203,12,1,2021-03-04 13:42:54,19.2,94,1008.9,76.3,29,2406,8,2.4,Cloudy,1955.0
4204,44,5,2024-02-11 04:54:35,24.7,95,985.0,29.2,276,5257,1,7.5,Thunderstorm,2399.0
4205,31,3,2024-06-01 11:02:13,26.2,100,976.9,71.5,166,8189,6,2.2,Rain,2180.0
4206,6,1,2024-02-02 13:48:09,22.3,89,977.3,51.2,314,2341,8,1.0,Thunderstorm,3847.0
4207,24,3,2022-04-02 23:18:50,30.6,50,924.1,78.5,168,3764,7,6.6,Cloudy,2169.0
4208,10,1,2023-04-03 09:58:51,27.8,87,1007.7,56.7,141,3637,1,2.2,Thunderstorm,1233.0
4209,2,1,2021-08-26 13:32:16,17.9,99,975.1,12.7,10,498,4,-2.0,Heavy Rain,2063.0
4210,23,3,2019-11-04 08:45:09,32.7,43,972.8,47.1,349,8959,6,6.8,Thunderstorm,4288.0
4211,37,4,2019-09-03 18:28:15,32.6,79,924.2,77.9,151,3511,6,3.6,Heavy Rain,3242.0
4212,37,4,2020-06-15 23:37:29,20.6,76,952.6,2.0,163,7568,3,3.8,Cloudy,3290.0
4213,58,7,2020-01-31 21:42:27,32.9,69,972.9,60.9,134,7321,5,6.5,Thunderstorm,3651.0
4214,30,3,2024-05-21 06:40:21,19.3,85,977.9,11.0,328,5364,8,3.7,Clear,3756.0
4215,34,4,2024-11-08 03:01:18,27.4,88,924.4,12.1,282,6641,8,1.6,Rain,3899.0
4216,46,5,2022-06-14 15:54:49,17.8,75,900.0,76.3,331,4259,5,3.6,Thunderstorm,4134.0
4217,38,4,2020-02-29 20:58:49,18.5,86,953.6,11.1,178,8023,5,13.5,Thunderstorm,4368.0
4218,11,1,2020-08-07 10:18:01,26.5,85,1005.0,16.9,232,5287,1,2.9,Cloudy,2606.0
4219,45,5,2018-12-24 16:01:04,31.6,58,932.3,9.8,335,9671,4,6.9,Rain,3454.0
4220,55,7,2022-04-14 03:35:40,24.4,66,1008.3,71.3,194,5914,4,-4.1,Fog,2920.0
4221,6,1,2021-03-21 01:00:36,34.0,60,908.3,79.8,249,7674,2,13.1,Fog,3639.0
4222,3,1,2020-10-05 09:31:28,34.1,66,921.8,42.6,318,7111,6,2.1,Rain,3030.0
4223,50,6,2019-02-02 17:43:32,30.5,48,903.3,67.8,183,5384,3,3.7,Heavy Rain,1362.0
4224,47,6,2019-10-21 11:37:51,31.2,43,945.3,74.9,230,9368,1,2.0,Thunderstorm,3070.0
4225,26,3,2020-03-01 18:07:09,8.8,93,977.6,59.3,353,9473,5,10.8,Clear,3963.0
4226,42,5,2018-05-05 15:45:06,7.6,75,930.8,15.8,102,9149,6,0.8,Cloudy,3147.0
4227,20,2,2021-06-26 21:16:11,8.8,73,971.2,72.0,90,3101,6,0.4,Rain,4366.0
4228,36,4,2019-10-28 05:37:16,23.3,89,931.8,11.6,191,540,7,2.5,Clear,2369.0
4229,32,3,2021-06-03 22:48:34,10.6,85,986.7,50.4,220,6687,2,13.8,Rain,2150.0
4230,10,1,2020-04-19 08:51:50,9.8,74,1000.1,23.7,27,9532,1,-4.5,Clear,3098.0
4231,16,2,2024-05-25 04:20:54,32.3,70,935.8,77.8,49,3833,0,5.6,Clear,2347.0
4232,32,3,2023-07-01 21:30:46,21.8,93,989.9,65.7,304,2112,4,5.6,Clear,3102.0
4233,54,6,2022-05-26 15:10:36,21.1,88,971.6,53.7,122,2498,3,-3.7,Heavy Rain,1511.0
4234,10,1,2022-11-24 04:48:16,15.1,51,973.0,28.8,221,6938,8,13.6,Clear,4414.0
4235,49,6,2020-07-08 00:36:09,7.9,67,983.8,13.6,99,3051,6,11.5,Fog,1542.0
4236,26,3,2023-11-22 16:11:52,20.5,57,921.5,62.3,296,3746,4,8.3,Rain,1691.0
4237,58,7,2020-06-10 02:25:49,33.1,59,902.8,66.1,16,3854,7,4.4,Clear,2318.0
4238,53,6,2019-11-20 13:12:55,11.4,54,921.4,18.0,157,9913,0,3.1,Cloudy,4487.0
4239,14,2,2022-09-10 21:02:42,22.7,51,962.5,44.8,21,7130,3,-2.7,Heavy Rain,2600.0
4240,52,6,2018-08-09 23:09:49,21.4,80,993.8,73.2,225,9976,4,2.0,Clear,3145.0
4241,19,2,2018-07-09 00:22:11,28.0,43,938.0,15.4,204,6466,6,1.3,Rain,3423.0
4242,44,5,2019-01-16 11:16:32,16.2,96,985.6,25.2,65,1303,6,13.2,Clear,2549.0
4243,34,4,2022-10-09 10:26:21,7.9,69,958.0,50.7,125,5941,4,-4.0,Fog,3649.0
4244,6,1,2023-06-26 13:26:08,16.8,93,949.0,65.9,38,2348,2,14.9,Heavy Rain,1318.0
4245,52,6,2024-01-16 02:11:31,28.8,95,989.0,30.8,236,2203,8,9.5,Clear,1265.0
4246,45,5,2023-08-18 02:47:14,6.6,52,924.0,13.9,275,2601,5,-0.1,Cloudy,3817.0
4247,2,1,2019-11-30 22:23:33,34.8,45,910.9,17.0,223,8678,8,14.5,Clear,4200.0
4248,35,4,2024-10-07 00:42:31,6.4,41,999.8,1.6,83,5696,6,5.9,Clear,1878.0
