record_id,slope_id,district_id,datetime,lat,lon,los_displacement_mm,vertical_displacement_mm,horizontal_displacement_mm,displacement_rate_mm_yr,phase_difference_rad,coherence_loss_pct,strain_rate,coherence,satellite,orbit_direction,movement_class
1554,413,7,2020-01-27 09:53:35,26.486484,92.401463,-33.27,-29.94,-9.98,14.13,3.03,20.75,0.0136,0.727,COSMO-SkyMed,Ascending,Stable
1555,349,15,2021-06-06 18:58:09,27.08332,98.484211,-45.3,-40.77,-13.59,14.56,3.5,23.86,0.0098,0.312,COSMO-SkyMed,Ascending,Active
1556,443,9,2018-07-14 23:14:17,27.321395,93.2895,-7.49,-6.74,-2.25,13.13,2.22,19.45,0.0135,0.624,ALOS-2,Descending,Stable
1557,216,25,2024-12-04 07:41:42,26.740583,96.694397,4.59,4.13,1.38,11.87,0.31,22.89,0.0342,0.76,Sentinel-1,Descending,Slow Moving
1558,103,56,2019-08-21 01:20:30,29.707635,97.476854,-48.22,-43.4,-14.47,9.46,1.68,24.79,0.0102,0.48,COSMO-SkyMed,Ascending,Stable
1559,213,8,2019-05-24 02:13:03,24.198706,98.66466,-49.12,-44.21,-14.74,14.8,1.52,2.63,0.0331,0.545,ALOS-2,Descending,Slow Moving
1560,483,39,2021-06-10 15:00:53,27.233979,91.281489,-26.42,-23.78,-7.93,6.39,4.33,14.66,0.0204,0.522,ALOS-2,Descending,Active
1561,136,46,2024-02-07 02:44:02,23.397976,97.550215,2.43,2.19,0.73,2.83,3.03,18.58,0.0151,0.983,ALOS-2,Ascending,Very Active
1562,116,34,2018-07-23 01:46:04,26.198397,97.265218,-4.64,-4.18,-1.39,12.13,0.94,3.92,0.0118,0.447,COSMO-SkyMed,Ascending,Stable
1563,233,20,2022-07-26 12:36:36,23.025909,93.576658,-39.39,-35.45,-11.82,13.16,2.67,17.04,0.0194,0.92,Sentinel-1,Descending,Slow Moving
1564,361,43,2021-07-12 22:36:16,30.037962,97.480362,-2.38,-2.14,-0.71,2.94,2.73,23.94,0.0086,0.595,Sentinel-1,Descending,Active
1565,93,29,2022-11-26 05:57:45,25.971908,99.058289,-28.06,-25.25,-8.42,3.42,4.94,11.95,0.0368,0.669,COSMO-SkyMed,Ascending,Slow Moving
1566,280,10,2019-03-06 08:17:28,24.020974,97.73694,-32.7,-29.43,-9.81,3.97,4.59,24.15,0.0481,0.924,Sentinel-1,Descending,Stable
1567,197,62,2022-12-11 00:08:36,27.257606,92.212118,-5.19,-4.67,-1.56,13.64,0.01,9.33,0.0372,0.76,COSMO-SkyMed,Descending,Active
1568,140,5,2023-11-08 18:37:17,23.883246,95.296468,-27.1,-24.39,-8.13,8.28,4.07,14.77,0.0146,0.951,COSMO-SkyMed,Ascending,Very Active
1569,234,19,2020-09-15 00:19:23,24.012607,96.258501,3.8,3.42,1.14,10.42,1.08,15.62,0.0252,0.557,Sentinel-1,Ascending,Slow Moving
1570,376,55,2019-02-22 16:55:07,29.03955,94.528524,-6.16,-5.54,-1.85,12.26,3.24,24.58,0.0086,0.413,COSMO-SkyMed,Descending,Slow Moving
1571,274,38,2018-03-17 16:14:29,29.611745,98.454015,-31.36,-28.22,-9.41,8.62,0.02,2.31,0.028,0.834,COSMO-SkyMed,Ascending,Active
1572,275,43,2023-05-18 02:45:00,29.521837,97.878118,-36.94,-33.25,-11.08,0.03,0.27,24.83,0.0393,0.623,ALOS-2,Descending,Slow Moving
1573,253,56,2019-02-17 13:51:40,29.23862,97.679928,-47.5,-42.75,-14.25,8.1,3.34,7.28,0.0268,0.781,COSMO-SkyMed,Ascending,Active
1574,80,56,2021-10-04 22:45:14,29.383818,97.580514,-31.65,-28.48,-9.49,0.01,1.08,4.87,0.0154,0.807,COSMO-SkyMed,Ascending,Very Active
1575,422,28,2020-08-09 11:49:30,28.959862,93.362589,-47.62,-42.86,-14.29,4.83,1.82,12.99,0.0378,0.877,ALOS-2,Ascending,Active
1576,388,43,2019-07-09 17:25:30,29.974332,97.627192,-31.15,-28.04,-9.34,1.73,2.16,10.74,0.0364,0.377,Sentinel-1,Ascending,Slow Moving
1577,225,42,2021-10-18 03:15:18,22.283042,97.420147,-46.58,-41.92,-13.97,5.4,1.29,22.59,0.0217,0.817,ALOS-2,Descending,Slow Moving
1578,486,25,2019-03-13 23:33:38,26.596999,96.691512,-23.25,-20.93,-6.97,7.68,0.18,13.34,0.0339,0.783,Sentinel-1,Ascending,Very Active
1579,164,2,2023-01-28 23:21:47,24.089221,91.118132,-22.2,-19.98,-6.66,2.9,0.2,21.45,0.034,0.354,Sentinel-1,Descending,Stable
1580,99,18,2024-10-29 12:03:02,28.558138,98.72307,-4.31,-3.88,-1.29,10.16,2.44,24.91,0.0095,0.64,ALOS-2,Ascending,Stable
1581,126,31,2020-08-22 02:44:56,27.86167,95.25569,-39.77,-35.79,-11.93,8.33,2.16,4.04,0.0022,0.856,Sentinel-1,Ascending,Slow Moving
1582,64,11,2022-12-14 01:55:09,22.615301,90.779459,-34.25,-30.82,-10.28,6.2,1.37,10.36,0.0414,0.441,ALOS-2,Descending,Stable
1583,158,29,2023-02-04 09:13:27,26.283972,98.591481,-16.06,-14.45,-4.82,12.88,4.33,23.58,0.0494,0.925,COSMO-SkyMed,Descending,Very Active
1584,306,45,2024-12-27 06:16:10,28.557096,95.160495,-44.47,-40.02,-13.34,6.55,0.43,17.34,0.0108,0.908,Sentinel-1,Ascending,Stable
1585,457,50,2023-04-25 02:22:34,23.784707,92.316679,-28.1,-25.29,-8.43,10.29,4.21,15.03,0.0273,0.762,COSMO-SkyMed,Ascending,Active
1586,89,1,2021-11-22 23:08:55,26.829746,90.275027,0.59,0.53,0.18,11.13,1.84,15.38,0.0209,0.957,Sentinel-1,Descending,Active
1587,78,21,2024-11-11 01:13:46,23.984472,99.453272,-41.12,-37.01,-12.34,2.23,2.41,10.51,0.0289,0.304,COSMO-SkyMed,Ascending,Very Active
1588,259,40,2019-10-01 11:35:51,28.004838,97.823511,-5.87,-5.28,-1.76,2.09,4.2,16.75,0.0488,0.628,ALOS-2,Ascending,Stable
1589,14,37,2019-12-07 07:15:22,26.793015,94.917956,-43.97,-39.57,-13.19,12.06,4.4,19.21,0.0031,0.766,COSMO-SkyMed,Ascending,Very Active
1590,231,52,2021-07-21 23:13:06,28.283343,99.719679,-19.94,-17.95,-5.98,13.0,2.57,21.88,0.0296,0.677,COSMO-SkyMed,Descending,Active
1591,255,6,2018-09-03 12:43:30,26.550061,97.007028,-24.07,-21.66,-7.22,3.36,2.87,4.9,0.0477,0.716,COSMO-SkyMed,Descending,Stable
1592,183,43,2023-02-20 17:37:41,30.016291,97.643172,-3.09,-2.78,-0.93,12.88,4.21,20.76,0.0263,0.611,Sentinel-1,Ascending,Very Active
1593,450,35,2018-08-06 07:35:56,23.339312,91.490571,-25.41,-22.87,-7.62,11.85,1.31,3.57,0.011,0.89,Sentinel-1,Ascending,Slow Moving
1594,230,59,2021-03-24 16:48:19,25.618663,92.521501,-29.61,-26.65,-8.88,9.16,0.28,8.94,0.0207,0.361,ALOS-2,Descending,Active
1595,271,46,2024-05-16 15:53:59,23.325222,97.645191,-33.56,-30.2,-10.07,12.25,1.85,21.77,0.033,0.452,Sentinel-1,Ascending,Stable
1596,206,9,2023-06-01 16:14:32,27.425876,93.253488,-43.24,-38.92,-12.97,0.51,4.18,3.32,0.0217,0.667,Sentinel-1,Ascending,Active
1597,144,5,2021-06-23 03:55:48,23.842084,94.761016,3.81,3.43,1.14,15.0,2.63,18.61,0.0138,0.614,ALOS-2,Ascending,Active
1598,348,34,2019-05-12 12:20:10,26.054011,97.329331,-7.84,-7.06,-2.35,4.11,1.1,18.46,0.0268,0.809,COSMO-SkyMed,Ascending,Slow Moving
1599,157,27,2021-07-13 04:12:36,25.096892,90.693175,3.13,2.82,0.94,9.11,3.37,1.64,0.0022,0.553,ALOS-2,Ascending,Very Active
1600,410,11,2022-08-18 13:06:53,22.458735,91.145159,9.52,8.57,2.86,10.75,1.72,13.46,0.0301,0.444,ALOS-2,Descending,Very Active
1601,25,29,2020-02-27 13:03:00,25.965959,98.854749,-6.81,-6.13,-2.04,4.15,1.99,1.7,0.0205,0.62,ALOS-2,Descending,Stable
1602,259,40,2024-05-02 22:06:03,28.004838,97.823511,-19.58,-17.62,-5.87,2.92,1.1,2.67,0.0442,0.348,Sentinel-1,Descending,Very Active
1603,362,55,2020-06-09 04:11:43,28.925656,94.447512,-12.31,-11.08,-3.69,8.53,2.14,20.56,0.0146,0.977,Sentinel-1,Descending,Slow Moving
1604,431,6,2022-07-02 05:39:03,26.58076,97.18339,2.48,2.23,0.74,13.03,2.28,1.2,0.0235,0.959,ALOS-2,Descending,Active
1605,133,25,2023-06-20 04:18:40,26.178235,96.665749,-27.02,-24.32,-8.11,13.88,4.45,11.21,0.0011,0.972,ALOS-2,Ascending,Slow Moving
1606,488,17,2019-10-02 11:47:36,23.704532,93.17451,-35.53,-31.98,-10.66,13.54,0.24,2.34,0.0046,0.78,COSMO-SkyMed,Descending,Stable
1607,386,9,2024-10-14 16:01:07,27.803067,93.583435,6.8,6.12,2.04,11.95,4.69,18.29,0.0486,0.717,ALOS-2,Descending,Slow Moving
1608,484,10,2023-06-13 20:36:57,23.425008,97.851893,5.21,4.69,1.56,9.66,4.48,17.37,0.0065,0.384,Sentinel-1,Descending,Stable
1609,14,37,2020-02-26 20:32:26,26.793015,94.917956,-34.28,-30.85,-10.28,7.62,0.49,20.6,0.0363,0.393,COSMO-SkyMed,Descending,Stable
1610,49,36,2023-01-15 08:38:36,25.322127,90.351057,-48.66,-43.79,-14.6,3.73,1.31,20.94,0.0074,0.767,COSMO-SkyMed,Descending,Active
1611,158,29,2018-11-17 01:53:58,26.283972,98.591481,-40.78,-36.7,-12.23,14.45,2.34,24.14,0.0402,0.866,Sentinel-1,Descending,Very Active
1612,156,3,2023-03-05 03:39:46,27.602016,98.683288,-7.73,-6.96,-2.32,6.68,3.69,12.6,0.0012,0.379,Sentinel-1,Descending,Stable
1613,45,11,2022-01-10 23:21:49,22.586283,91.16799,-0.21,-0.19,-0.06,7.61,2.07,6.4,0.0044,0.884,Sentinel-1,Ascending,Very Active
1614,308,8,2018-04-07 14:24:21,24.336646,98.974144,-1.16,-1.04,-0.35,0.39,1.27,3.54,0.03,0.764,COSMO-SkyMed,Ascending,Stable
1615,207,34,2021-11-24 04:47:06,26.245708,97.320157,-13.93,-12.54,-4.18,3.09,3.47,23.54,0.0394,0.507,ALOS-2,Ascending,Stable
1616,257,50,2018-09-08 01:05:13,23.809293,92.647218,-34.89,-31.4,-10.47,3.24,2.33,14.53,0.0324,0.839,ALOS-2,Ascending,Active
1617,302,59,2020-08-05 18:49:06,25.339381,92.599878,-35.05,-31.54,-10.51,2.49,2.6,8.17,0.0186,0.555,COSMO-SkyMed,Ascending,Slow Moving
1618,375,28,2021-10-26 04:17:24,29.262893,93.119025,5.73,5.16,1.72,13.85,1.25,1.24,0.0491,0.416,COSMO-SkyMed,Ascending,Very Active
1619,249,34,2023-06-28 13:33:04,25.885467,97.698902,-41.5,-37.35,-12.45,10.51,0.89,10.1,0.0191,0.82,ALOS-2,Ascending,Stable
1620,116,34,2019-07-18 23:04:01,26.198397,97.265218,-31.59,-28.43,-9.48,8.81,0.89,13.32,0.0231,0.467,COSMO-SkyMed,Ascending,Slow Moving
1621,229,62,2022-04-27 23:05:09,26.748917,92.010198,-33.94,-30.55,-10.18,14.39,4.38,11.55,0.0306,0.666,ALOS-2,Descending,Slow Moving
1622,253,56,2022-02-14 05:22:30,29.23862,97.679928,-29.6,-26.64,-8.88,3.47,4.14,9.81,0.0213,0.491,ALOS-2,Ascending,Stable
1623,236,28,2023-07-15 10:45:22,28.919885,93.039243,-48.77,-43.89,-14.63,12.01,0.29,9.24,0.0315,0.364,Sentinel-1,Ascending,Active
1624,384,16,2021-11-11 05:01:32,23.537166,90.452183,-26.51,-23.86,-7.95,11.18,4.81,1.43,0.0259,0.875,COSMO-SkyMed,Descending,Stable
1625,285,41,2018-09-03 09:16:57,22.939285,94.391416,-43.11,-38.8,-12.93,2.68,4.57,4.67,0.0089,0.614,Sentinel-1,Descending,Slow Moving
1626,475,57,2018-08-31 05:41:54,23.555858,93.277727,-38.85,-34.97,-11.65,12.04,1.9,7.64,0.0095,0.793,Sentinel-1,Descending,Slow Moving
1627,468,11,2024-04-23 09:48:54,22.566423,90.693981,-5.6,-5.04,-1.68,9.42,4.95,8.01,0.0052,0.654,COSMO-SkyMed,Descending,Very Active
1628,253,56,2021-10-28 02:47:35,29.23862,97.679928,-1.39,-1.25,-0.42,13.22,3.03,22.26,0.0493,0.32,Sentinel-1,Ascending,Stable
1629,226,5,2021-06-22 16:32:16,24.025452,94.811872,-23.13,-20.82,-6.94,7.27,3.77,3.5,0.0195,0.461,Sentinel-1,Ascending,Slow Moving
1630,418,51,2018-01-11 04:50:20,29.560737,90.98852,-44.46,-40.01,-13.34,2.24,3.51,3.88,0.023,0.794,Sentinel-1,Ascending,Slow Moving
1631,459,55,2019-10-29 16:06:14,28.697562,94.01477,-12.44,-11.2,-3.73,13.37,3.82,8.4,0.0393,0.721,Sentinel-1,Ascending,Slow Moving
1632,303,32,2022-06-02 17:24:47,25.607005,95.667644,-44.95,-40.46,-13.49,7.33,0.21,11.79,0.0262,0.79,COSMO-SkyMed,Ascending,Slow Moving
1633,36,33,2022-02-01 13:45:24,23.734202,100.15709,-14.14,-12.73,-4.24,13.77,4.39,0.78,0.0312,0.781,COSMO-SkyMed,Descending,Active
1634,99,18,2021-09-01 13:41:47,28.558138,98.72307,-26.85,-24.17,-8.05,12.01,1.25,5.19,0.006,0.964,COSMO-SkyMed,Ascending,Slow Moving
1635,299,45,2020-12-24 21:10:43,28.971276,95.15497,-46.27,-41.64,-13.88,3.22,3.5,4.74,0.0001,0.494,ALOS-2,Descending,Slow Moving
1636,408,59,2023-03-28 01:07:13,25.316641,92.346968,-28.94,-26.05,-8.68,6.28,1.94,10.87,0.0449,0.509,ALOS-2,Ascending,Stable
1637,195,6,2024-01-26 08:56:38,26.594219,97.352845,-26.36,-23.72,-7.91,10.98,0.93,8.53,0.0014,0.823,COSMO-SkyMed,Descending,Slow Moving
1638,355,23,2020-04-17 17:08:22,27.88338,91.793116,-42.3,-38.07,-12.69,4.99,3.79,23.49,0.0207,0.466,ALOS-2,Descending,Active
1639,293,43,2024-11-22 21:35:30,29.858368,97.873217,-48.57,-43.71,-14.57,0.41,0.98,7.08,0.0342,0.565,COSMO-SkyMed,Ascending,Slow Moving
1640,483,39,2020-08-14 03:04:06,27.233979,91.281489,-12.92,-11.63,-3.88,14.39,1.02,14.35,0.0004,0.427,ALOS-2,Descending,Active
1641,450,35,2018-06-03 01:35:57,23.339312,91.490571,-15.21,-13.69,-4.56,12.03,3.14,2.42,0.0363,0.409,ALOS-2,Ascending,Very Active
1642,107,47,2020-07-25 13:09:19,29.356888,99.187232,-18.48,-16.63,-5.54,14.71,3.08,24.9,0.0232,0.939,COSMO-SkyMed,Ascending,Very Active
1643,451,41,2024-12-17 02:17:01,23.116111,94.558602,-9.92,-8.93,-2.98,13.9,3.12,24.01,0.0396,0.544,Sentinel-1,Descending,Active
1644,357,2,2023-09-28 13:56:31,23.94092,91.108742,-45.16,-40.64,-13.55,9.66,1.71,0.41,0.0275,0.712,ALOS-2,Descending,Very Active
1645,495,40,2024-10-06 06:10:18,28.102326,97.67112,-9.3,-8.37,-2.79,12.76,0.03,14.67,0.0078,0.827,ALOS-2,Ascending,Active
1646,120,14,2024-07-09 09:06:59,22.774967,93.087496,-28.04,-25.24,-8.41,2.66,1.82,20.13,0.0305,0.818,Sentinel-1,Ascending,Stable
1647,196,48,2018-08-05 06:00:02,27.015245,94.710167,-46.5,-41.85,-13.95,9.11,3.58,7.22,0.0397,0.657,Sentinel-1,Descending,Stable
1648,309,40,2023-10-12 19:32:30,27.978889,97.448653,-22.51,-20.26,-6.75,6.57,3.47,12.84,0.0291,0.765,ALOS-2,Ascending,Stable
1649,264,39,2023-05-17 22:59:04,27.661056,91.296424,-29.88,-26.89,-8.96,5.42,2.35,23.16,0.0355,0.475,COSMO-SkyMed,Ascending,Stable
1650,372,26,2024-04-16 18:25:35,23.909378,90.209233,-44.27,-39.84,-13.28,1.2,2.71,11.58,0.0067,0.449,ALOS-2,Descending,Very Active
1651,432,24,2021-08-03 09:59:48,24.126347,99.086812,-28.95,-26.05,-8.68,2.28,1.56,15.52,0.0298,0.609,COSMO-SkyMed,Ascending,Stable
1652,63,21,2018-02-14 01:42:56,23.978944,99.136669,-21.64,-19.48,-6.49,7.03,0.26,10.53,0.0318,0.404,Sentinel-1,Descending,Stable
1653,450,35,2019-01-14 22:32:33,23.339312,91.490571,-43.74,-39.37,-13.12,3.93,4.12,13.75,0.0435,0.607,ALOS-2,Ascending,Active
1654,275,43,2021-12-14 07:54:35,29.521837,97.878118,-37.97,-34.17,-11.39,0.16,4.11,1.99,0.0457,0.841,COSMO-SkyMed,Descending,Very Active
1655,158,29,2023-05-18 19:48:41,26.283972,98.591481,-23.02,-20.72,-6.91,12.05,2.21,22.9,0.033,0.909,ALOS-2,Ascending,Very Active
1656,148,62,2021-05-30 03:05:52,27.131323,92.523467,-21.77,-19.59,-6.53,4.62,0.75,2.04,0.0012,0.975,COSMO-SkyMed,Ascending,Stable
1657,7,33,2019-03-11 14:17:09,23.913242,99.843232,-17.82,-16.04,-5.35,14.55,0.11,21.27,0.0007,0.685,COSMO-SkyMed,Ascending,Slow Moving
1658,268,58,2021-07-26 11:18:53,27.091528,94.196527,-36.35,-32.72,-10.9,11.82,3.39,7.35,0.0029,0.445,ALOS-2,Ascending,Very Active
1659,60,36,2023-07-08 17:07:38,25.652378,90.474413,-15.94,-14.35,-4.78,4.93,2.6,17.73,0.0451,0.976,ALOS-2,Ascending,Slow Moving
1660,17,21,2019-04-21 02:40:53,24.223339,99.611262,-27.58,-24.82,-8.27,2.6,2.81,16.56,0.0177,0.927,ALOS-2,Descending,Active
1661,169,36,2019-04-21 00:22:16,25.251692,90.375718,9.94,8.95,2.98,5.18,0.54,18.36,0.0344,0.467,Sentinel-1,Ascending,Stable
1662,457,50,2024-12-29 22:37:43,23.784707,92.316679,4.45,4.0,1.33,7.05,1.94,24.76,0.0198,0.925,ALOS-2,Ascending,Active
1663,300,25,2019-12-18 04:18:30,26.631244,96.932145,-40.55,-36.49,-12.16,5.97,5.0,12.79,0.0394,0.882,ALOS-2,Ascending,Active
1664,217,47,2018-12-05 15:22:32,29.774835,99.254048,-5.82,-5.24,-1.75,13.91,2.46,2.87,0.0327,0.44,COSMO-SkyMed,Descending,Active
1665,352,17,2024-10-12 05:23:50,23.729369,93.109703,-8.56,-7.7,-2.57,0.12,1.05,7.53,0.0185,0.836,Sentinel-1,Ascending,Very Active
1666,443,9,2018-09-06 18:58:18,27.321395,93.2895,-45.37,-40.83,-13.61,1.25,4.9,5.07,0.0166,0.934,ALOS-2,Ascending,Stable
1667,361,43,2018-06-20 08:50:39,30.037962,97.480362,-38.43,-34.59,-11.53,10.03,4.71,5.18,0.0027,0.566,ALOS-2,Ascending,Active
1668,268,58,2023-05-12 03:22:19,27.091528,94.196527,-45.49,-40.94,-13.65,3.99,4.37,17.55,0.0001,0.332,ALOS-2,Ascending,Active
1669,278,33,2024-02-22 17:36:57,23.963182,100.186903,5.72,5.15,1.72,2.52,4.35,20.69,0.0249,0.345,ALOS-2,Descending,Stable
1670,331,24,2022-10-07 08:18:11,24.03039,99.164713,7.76,6.98,2.33,0.61,1.47,13.62,0.0462,0.386,Sentinel-1,Ascending,Slow Moving
1671,138,54,2019-08-20 04:00:59,29.581751,91.721919,-35.2,-31.68,-10.56,14.05,0.52,5.72,0.0098,0.919,COSMO-SkyMed,Ascending,Slow Moving
1672,61,28,2024-11-17 03:42:56,28.71357,92.975678,-21.68,-19.51,-6.5,10.16,3.79,13.3,0.0033,0.747,Sentinel-1,Ascending,Very Active
1673,124,27,2022-04-03 05:11:02,24.921331,90.830082,9.86,8.87,2.96,5.53,3.62,14.61,0.0461,0.896,COSMO-SkyMed,Descending,Active
1674,171,46,2021-10-27 18:10:05,23.307203,97.491108,-35.04,-31.54,-10.51,6.75,0.43,4.93,0.0433,0.384,Sentinel-1,Ascending,Stable
1675,268,58,2023-09-06 00:27:10,27.091528,94.196527,-44.47,-40.02,-13.34,9.64,2.84,23.07,0.0141,0.588,COSMO-SkyMed,Descending,Very Active
1676,299,45,2021-12-16 02:02:57,28.971276,95.15497,-25.46,-22.91,-7.64,4.68,4.22,16.33,0.0491,0.909,Sentinel-1,Ascending,Active
1677,363,8,2024-09-01 21:23:14,24.04065,98.540352,-1.41,-1.27,-0.42,4.46,2.71,17.68,0.0364,0.791,ALOS-2,Descending,Slow Moving
1678,435,55,2019-12-29 15:12:24,28.693371,94.513286,-31.7,-28.53,-9.51,4.45,4.52,8.72,0.0459,0.776,ALOS-2,Descending,Stable
1679,171,46,2022-02-10 20:24:33,23.307203,97.491108,-7.22,-6.5,-2.17,2.79,2.94,23.36,0.0327,0.963,Sentinel-1,Ascending,Very Active
1680,476,22,2022-01-31 11:29:08,22.652412,96.58018,-3.85,-3.47,-1.16,9.83,0.5,22.32,0.0115,0.462,COSMO-SkyMed,Descending,Slow Moving
1681,31,57,2021-02-18 13:26:57,23.900617,93.129951,0.7,0.63,0.21,4.46,4.9,12.33,0.0391,0.36,ALOS-2,Descending,Active
1682,156,3,2023-07-03 13:10:35,27.602016,98.683288,-19.17,-17.25,-5.75,7.32,4.27,11.22,0.0315,0.319,ALOS-2,Ascending,Stable
1683,327,20,2024-02-16 20:59:47,23.55346,93.495437,-4.54,-4.09,-1.36,5.42,3.03,12.55,0.0259,0.458,COSMO-SkyMed,Descending,Very Active
1684,24,8,2021-03-24 16:12:05,24.422764,98.934733,-12.21,-10.99,-3.66,2.51,2.18,13.15,0.0257,0.962,Sentinel-1,Ascending,Slow Moving
1685,472,50,2024-06-05 06:08:11,24.172892,92.333487,-27.26,-24.53,-8.18,3.29,0.75,2.46,0.01,0.779,COSMO-SkyMed,Ascending,Slow Moving
1686,149,8,2021-01-27 20:26:47,24.381092,98.526048,-33.43,-30.09,-10.03,5.24,3.78,11.43,0.0233,0.719,COSMO-SkyMed,Ascending,Active
1687,163,6,2018-10-27 00:32:48,26.290437,97.433966,-2.26,-2.03,-0.68,2.35,2.93,24.95,0.0352,0.729,Sentinel-1,Ascending,Active
1688,477,40,2020-07-12 13:52:10,28.245068,97.571309,-31.2,-28.08,-9.36,9.27,2.91,17.68,0.0128,0.318,ALOS-2,Descending,Stable
1689,319,12,2023-01-27 05:05:24,26.865074,97.811504,-36.52,-32.87,-10.96,12.82,3.08,22.1,0.0007,0.44,ALOS-2,Ascending,Active
1690,133,25,2022-08-12 15:08:23,26.178235,96.665749,-25.97,-23.37,-7.79,6.46,4.78,13.22,0.0469,0.577,ALOS-2,Ascending,Stable
1691,115,9,2020-04-27 09:22:04,27.539125,93.695468,0.82,0.74,0.25,6.5,0.01,17.84,0.0129,0.405,ALOS-2,Ascending,Very Active
1692,265,14,2020-06-17 15:00:03,22.511791,92.699139,-2.71,-2.44,-0.81,14.88,4.98,5.16,0.0022,0.619,ALOS-2,Descending,Stable
1693,340,31,2021-03-29 04:02:51,27.846844,95.307341,-25.96,-23.36,-7.79,2.92,4.89,24.92,0.047,0.657,ALOS-2,Descending,Stable
1694,356,42,2024-12-17 19:27:50,22.081519,97.467133,-32.17,-28.95,-9.65,6.89,2.34,14.24,0.0263,0.954,Sentinel-1,Ascending,Slow Moving
1695,368,31,2022-06-04 13:19:13,27.880544,95.274703,-33.11,-29.8,-9.93,13.78,4.35,12.03,0.0092,0.977,ALOS-2,Descending,Active
1696,437,26,2023-11-12 22:44:14,23.733223,90.549059,4.57,4.11,1.37,8.91,2.02,19.94,0.0409,0.301,ALOS-2,Descending,Very Active
1697,95,4,2020-05-11 05:17:15,27.01344,90.096229,-16.76,-15.08,-5.03,13.77,2.01,18.46,0.0222,0.308,Sentinel-1,Descending,Slow Moving
1698,494,56,2022-12-18 02:59:00,29.615062,97.254551,-19.39,-17.45,-5.82,6.18,3.65,17.98,0.0125,0.435,Sentinel-1,Ascending,Active
1699,448,12,2021-02-12 20:59:05,27.061029,98.202602,-42.87,-38.58,-12.86,1.39,2.45,24.66,0.0276,0.336,COSMO-SkyMed,Descending,Very Active
1700,175,3,2021-12-14 11:43:25,27.570483,98.76085,-25.77,-23.19,-7.73,11.42,3.07,18.81,0.0028,0.544,Sentinel-1,Descending,Very Active
1701,53,12,2018-07-15 06:30:48,27.111035,97.946169,-36.52,-32.87,-10.96,2.21,3.97,10.42,0.0474,0.823,COSMO-SkyMed,Descending,Active
1702,165,26,2018-02-10 00:25:38,23.722243,90.254701,-16.12,-14.51,-4.84,4.92,4.45,12.07,0.028,0.828,COSMO-SkyMed,Descending,Very Active
1703,327,20,2023-01-23 05:08:09,23.55346,93.495437,9.04,8.14,2.71,3.52,4.21,5.82,0.0488,0.377,Sentinel-1,Ascending,Active
1704,215,22,2018-09-05 08:21:34,22.777328,96.620786,-41.32,-37.19,-12.4,3.38,3.76,3.43,0.0184,0.576,ALOS-2,Descending,Very Active
1705,181,10,2023-09-06 00:28:49,23.914772,97.44403,-38.84,-34.96,-11.65,8.75,3.01,3.89,0.0284,0.359,Sentinel-1,Ascending,Very Active
1706,153,27,2020-12-23 16:36:15,25.329309,90.810956,6.17,5.55,1.85,4.14,2.89,7.68,0.0297,0.698,COSMO-SkyMed,Ascending,Active
1707,330,35,2022-06-02 12:37:28,23.328938,91.874374,-3.48,-3.13,-1.04,0.81,2.02,18.42,0.0121,0.468,COSMO-SkyMed,Descending,Stable
1708,89,1,2020-06-29 05:26:57,26.829746,90.275027,-12.51,-11.26,-3.75,5.72,1.94,3.37,0.0054,0.876,Sentinel-1,Ascending,Slow Moving
1709,370,41,2020-07-05 21:49:43,23.12008,94.507745,-8.8,-7.92,-2.64,13.09,3.46,13.13,0.0134,0.535,COSMO-SkyMed,Ascending,Slow Moving
1710,80,56,2024-12-11 14:55:44,29.383818,97.580514,-30.95,-27.86,-9.29,13.43,1.76,20.43,0.0236,0.603,ALOS-2,Ascending,Active
1711,283,10,2023-08-27 15:22:28,23.861276,97.925047,-21.14,-19.03,-6.34,2.17,3.59,3.52,0.0155,0.367,ALOS-2,Ascending,Slow Moving
1712,313,39,2018-09-21 06:08:09,27.616028,91.2283,2.17,1.95,0.65,3.48,2.34,3.07,0.0484,0.456,Sentinel-1,Ascending,Active
1713,294,22,2024-04-01 01:42:06,22.426143,96.537481,-39.24,-35.32,-11.77,0.48,0.1,20.6,0.0179,0.498,Sentinel-1,Descending,Stable
1714,332,54,2020-01-07 21:16:58,29.633561,91.437484,-24.24,-21.82,-7.27,7.0,4.13,3.94,0.0201,0.321,Sentinel-1,Ascending,Active
1715,384,16,2019-07-05 04:58:51,23.537166,90.452183,-18.16,-16.34,-5.45,13.77,3.16,1.16,0.0472,0.342,Sentinel-1,Descending,Slow Moving
1716,218,28,2022-06-06 09:01:53,28.719941,93.323434,8.17,7.35,2.45,13.38,1.96,15.67,0.0393,0.925,ALOS-2,Ascending,Very Active
1717,354,36,2024-08-02 03:31:59,25.381311,90.570131,-48.19,-43.37,-14.46,10.18,3.8,23.38,0.0161,0.563,COSMO-SkyMed,Descending,Active
1718,80,56,2018-04-24 20:41:48,29.383818,97.580514,-16.93,-15.24,-5.08,0.08,1.11,4.4,0.039,0.738,COSMO-SkyMed,Descending,Slow Moving
1719,96,6,2021-08-03 20:40:00,26.263517,97.425568,2.77,2.49,0.83,2.12,2.29,13.21,0.0432,0.947,COSMO-SkyMed,Ascending,Active
