event_id,state_id,district_id,datetime,lat,lon,magnitude_ml,depth_km,pga_g,epicentral_distance_km,fault_type,fault_strike,source_agency,seismic_hazard_index
676,38,4,2021-05-06 20:32:30,31.0565,96.8271,6.1,40.3,0.2034,262.9,Reverse,NE,IMD,0.62
677,44,5,2022-04-03 03:54:56,30.6904,100.6627,5.0,35.6,1.305,376.7,Strike-Slip,NE,NCS,3.262
678,32,3,2019-07-11 08:47:25,26.6638,96.6088,5.7,37.6,1.305,217.1,Reverse,NW,USGS,3.719
679,10,1,2023-01-03 02:04:33,25.5988,95.9589,2.1,65.6,0.1554,485.1,Oblique,N,ISR,0.163
680,22,2,2019-06-26 21:51:30,24.0981,94.9182,2.9,66.1,0.5119,249.9,Strike-Slip,N,NCS,0.742
681,55,7,2024-04-18 10:32:15,27.4056,92.79,1.3,52.8,0.5763,249.4,Strike-Slip,NW,ISR,0.375
682,18,2,2024-04-24 07:20:10,29.3743,97.926,5.3,51.1,1.251,440.7,Reverse,N,IMD,3.315
683,37,4,2018-06-24 09:21:02,25.5205,94.5205,5.3,16.8,0.1798,489.9,Normal,N,IMD,0.476
684,50,6,2019-02-15 07:54:48,22.5067,93.7432,4.6,53.2,1.2951,283.6,Reverse,N,ISR,2.979
685,24,3,2023-08-13 12:31:39,26.0601,97.7479,1.1,21.8,1.2713,341.2,Strike-Slip,N,NCS,0.699
686,22,2,2018-09-17 13:34:40,23.914,96.7433,5.3,30.1,0.897,452.7,Reverse,E,IMD,2.377
687,27,3,2018-09-08 08:11:06,23.5848,90.756,7.0,31.7,0.7994,115.3,Strike-Slip,NW,ISR,2.798
688,26,3,2018-05-25 07:16:32,22.0333,91.5106,3.0,28.1,0.2152,357.8,Reverse,NE,ISR,0.323
689,59,8,2023-07-15 16:33:21,26.9877,93.6879,3.0,32.6,0.362,367.7,Oblique,NE,IMD,0.543
690,6,1,2019-06-04 18:28:36,26.3833,95.6644,1.7,65.9,0.8816,324.8,Normal,E,IMD,0.749
691,52,6,2018-05-02 21:15:44,26.8339,100.8212,1.4,26.9,0.5285,433.4,Oblique,NW,ISR,0.37
692,47,6,2022-06-12 03:31:53,31.4936,97.6749,3.6,13.4,1.4559,445.3,Oblique,NE,IMD,2.621
693,5,1,2018-10-17 00:22:36,22.7954,95.2476,3.6,12.9,0.4645,121.6,Strike-Slip,NW,IMD,0.836
694,41,5,2022-12-02 21:43:30,23.9304,93.766,1.3,28.9,0.5748,277.6,Normal,NW,NCS,0.374
695,56,7,2023-08-02 08:49:34,28.7789,96.2561,4.5,21.0,0.1865,180.8,Normal,E,USGS,0.42
696,4,1,2021-09-03 01:07:29,25.181,90.717,6.6,55.7,1.271,398.0,Strike-Slip,E,USGS,4.194
697,36,4,2023-02-13 17:36:49,23.4865,88.9966,6.7,25.3,1.0844,232.9,Oblique,N,IMD,3.633
698,22,2,2024-08-28 21:39:16,20.935,97.9468,1.7,28.6,0.7775,125.2,Oblique,E,IMD,0.661
699,3,1,2023-04-27 13:17:44,26.3978,98.9786,4.0,12.3,0.9489,23.3,Normal,N,ISR,1.898
700,45,5,2020-01-11 04:15:57,29.5747,93.5686,3.9,8.7,0.6771,168.7,Oblique,N,ISR,1.32
701,61,8,2020-03-26 00:27:38,26.8558,90.4146,6.0,65.0,0.894,5.3,Reverse,NW,NCS,2.682
702,34,4,2022-09-01 16:51:06,26.3409,99.3505,4.3,33.2,0.0686,158.7,Reverse,N,USGS,0.147
703,19,2,2023-08-18 13:31:18,24.9764,96.1426,2.7,29.2,0.906,416.8,Strike-Slip,E,USGS,1.223
704,50,6,2018-09-14 13:46:55,24.0285,93.1684,5.0,40.3,0.6519,118.1,Normal,E,NCS,1.63
705,12,1,2019-11-02 19:53:41,26.8316,98.539,3.5,11.7,1.3439,389.4,Normal,E,ISR,2.352
706,62,8,2021-06-02 06:14:39,27.1667,92.7408,6.0,19.7,0.9685,472.1,Oblique,NE,USGS,2.905
707,53,6,2024-12-15 04:30:07,29.5235,91.4742,4.7,12.1,0.627,286.3,Oblique,N,USGS,1.473
708,40,5,2022-03-04 23:56:17,27.2047,97.7757,4.0,66.9,1.1211,60.2,Normal,NW,IMD,2.242
709,31,3,2022-01-21 15:12:48,27.0339,94.5977,5.2,31.6,0.012,241.7,Strike-Slip,NW,NCS,0.031
710,20,2,2022-01-20 04:33:47,21.9925,92.3607,3.0,57.1,0.4258,237.8,Oblique,NE,ISR,0.639
711,46,5,2021-04-01 10:03:30,24.1303,97.8466,6.6,48.0,1.0467,440.7,Strike-Slip,N,USGS,3.454
712,46,5,2018-11-03 16:44:58,21.7036,95.7802,3.9,34.6,0.5178,182.4,Oblique,NE,USGS,1.01
713,40,5,2021-11-18 05:36:15,27.0183,95.7097,6.4,9.6,0.4915,75.8,Reverse,NE,NCS,1.573
714,25,3,2023-02-06 08:17:00,27.8151,96.8902,4.6,40.2,0.7911,83.6,Reverse,E,ISR,1.82
715,34,4,2018-10-15 01:48:04,27.4574,97.8223,6.6,59.6,1.2279,269.2,Reverse,NE,USGS,4.052
716,17,2,2020-01-12 13:36:04,25.7675,94.0943,6.5,7.9,1.1849,99.3,Normal,NE,ISR,3.851
717,45,5,2020-09-02 17:03:06,29.1747,93.7433,6.9,57.5,0.0946,161.2,Reverse,NW,ISR,0.326
718,55,7,2019-06-04 23:28:40,28.821,95.9772,5.7,35.3,0.0728,6.8,Normal,E,NCS,0.207
719,25,3,2018-04-11 08:45:17,25.8743,97.8255,3.8,53.6,0.9424,183.2,Normal,NW,NCS,1.791
720,45,5,2023-07-11 04:23:42,29.8301,95.3043,1.8,7.7,0.6596,294.2,Strike-Slip,E,IMD,0.594
721,38,4,2024-08-15 00:08:39,28.9734,100.5846,4.7,29.5,0.3545,174.3,Strike-Slip,NE,ISR,0.833
722,61,8,2018-09-04 19:13:56,27.6323,91.1933,2.3,3.1,0.6066,490.3,Normal,E,ISR,0.698
723,26,3,2018-11-05 20:38:02,23.8708,89.0728,4.6,35.1,0.6926,45.4,Normal,NW,ISR,1.593
724,24,3,2020-01-20 17:06:59,24.8964,97.8677,2.3,65.5,1.1965,337.0,Strike-Slip,NE,NCS,1.376
725,22,2,2020-02-01 11:02:51,23.2208,95.0213,5.0,24.8,0.1218,165.6,Oblique,E,ISR,0.304
726,22,2,2023-08-02 04:49:15,21.4129,96.4476,6.9,51.2,0.0607,221.3,Normal,NW,NCS,0.209
727,3,1,2019-08-20 20:58:27,25.5178,97.5489,6.3,62.6,1.0818,23.0,Reverse,NE,ISR,3.408
728,23,3,2022-07-15 19:12:12,27.0032,90.8528,5.2,37.9,0.6993,456.4,Oblique,NE,ISR,1.818
729,52,6,2020-06-19 13:22:12,29.8361,99.4769,6.5,39.9,0.5237,21.6,Strike-Slip,NW,NCS,1.702
730,36,4,2019-04-21 16:51:24,26.3312,91.261,7.2,18.3,0.0533,469.9,Reverse,N,NCS,0.192
731,28,3,2021-10-20 08:27:30,28.3393,94.4982,3.0,12.7,0.6169,177.0,Oblique,E,USGS,0.925
732,54,6,2021-05-01 12:51:29,28.691,91.7056,2.9,3.6,0.9126,32.1,Normal,NE,ISR,1.323
733,18,2,2021-01-08 13:58:14,27.0778,99.1537,5.0,33.7,1.0971,360.3,Oblique,NW,USGS,2.743
734,55,7,2021-07-13 20:57:07,29.702,93.0942,3.3,7.4,1.0819,349.9,Strike-Slip,E,NCS,1.785
735,16,2,2021-07-28 12:36:40,21.7299,91.5194,1.8,4.6,0.5442,352.7,Strike-Slip,NE,ISR,0.49
736,37,4,2023-01-10 17:44:17,26.1287,94.7942,6.5,30.2,0.8362,92.0,Reverse,NW,ISR,2.718
737,45,5,2023-10-22 17:11:25,29.2214,94.7733,5.2,44.2,0.9466,434.0,Oblique,NE,NCS,2.461
738,15,2,2021-09-26 07:11:03,25.2586,98.3195,4.5,42.0,1.0071,341.1,Reverse,E,IMD,2.266
739,37,4,2018-10-31 04:12:02,25.105,92.9415,5.2,15.8,1.107,438.1,Reverse,NE,NCS,2.878
740,51,6,2020-10-12 12:39:11,30.6702,92.4395,3.2,62.8,0.0205,275.9,Normal,E,ISR,0.033
741,51,6,2018-02-10 07:46:07,29.806,90.3488,3.6,54.7,1.2395,481.6,Reverse,N,NCS,2.231
742,27,3,2022-01-16 13:22:38,24.4287,88.9845,4.8,38.0,1.3823,140.4,Reverse,N,USGS,3.318
743,37,4,2023-04-05 01:28:07,25.1793,96.4473,4.7,4.9,0.3392,51.4,Normal,NE,ISR,0.797
744,34,4,2023-06-30 18:50:22,27.8248,96.1335,6.4,28.6,0.7462,153.9,Normal,NW,ISR,2.388
745,9,1,2019-09-09 15:41:11,26.8085,93.1392,2.7,53.1,0.8306,135.6,Oblique,E,ISR,1.121
746,56,7,2018-08-02 17:16:20,28.1636,98.8898,7.2,51.9,0.3367,123.5,Oblique,E,NCS,1.212
747,49,6,2019-05-22 22:23:27,31.1111,97.5668,2.0,61.1,0.234,253.5,Oblique,E,ISR,0.234
748,59,8,2022-05-27 00:33:09,23.8617,92.3942,3.9,34.4,0.381,221.5,Strike-Slip,E,USGS,0.743
749,14,2,2020-09-11 13:16:57,21.7319,90.9467,5.0,54.3,1.0167,148.9,Reverse,E,NCS,2.542
750,4,1,2020-07-12 22:58:03,27.7118,90.6434,5.3,9.5,1.3007,208.7,Reverse,N,NCS,3.447
751,57,7,2021-06-26 21:10:43,25.1662,91.9909,1.6,45.4,0.0372,377.5,Oblique,NW,IMD,0.03
752,59,8,2020-08-13 23:06:59,25.9165,92.7304,1.4,22.8,0.1062,101.0,Normal,NE,IMD,0.074
753,48,6,2020-04-08 05:48:03,28.1021,93.5614,2.3,23.8,0.1106,92.6,Oblique,NW,USGS,0.127
754,54,6,2021-06-01 22:41:41,29.4119,93.2867,6.8,58.8,1.399,445.8,Reverse,NE,NCS,4.757
755,48,6,2019-11-15 00:55:21,26.4458,94.2321,4.9,11.5,0.3932,89.3,Oblique,N,NCS,0.963
756,17,2,2023-12-03 01:47:22,24.042,93.8387,5.6,26.8,0.596,405.1,Strike-Slip,NE,USGS,1.669
757,34,4,2019-07-27 13:22:58,24.6786,98.3293,6.7,66.3,0.0604,12.4,Reverse,NE,USGS,0.202
758,51,6,2021-08-26 00:33:38,28.4255,91.7336,4.3,65.7,0.2905,321.9,Strike-Slip,E,IMD,0.625
759,45,5,2024-04-18 13:21:49,27.2878,95.0204,1.3,18.6,1.145,203.5,Reverse,N,USGS,0.744
760,14,2,2020-07-16 10:12:35,21.7877,93.3043,1.7,58.8,0.0934,241.2,Strike-Slip,NE,ISR,0.079
761,4,1,2021-05-16 15:50:53,26.6316,88.5281,3.5,44.8,0.7652,447.3,Strike-Slip,NE,ISR,1.339
762,49,6,2021-03-13 18:47:23,27.7382,99.1707,3.0,42.2,0.1647,287.8,Normal,NW,IMD,0.247
763,59,8,2023-01-10 20:52:57,26.6218,93.8434,3.5,27.2,0.0875,384.3,Strike-Slip,NW,ISR,0.153
764,41,5,2020-12-01 14:30:47,22.7427,92.5747,5.2,22.8,0.2045,291.2,Oblique,NE,NCS,0.532
765,38,4,2018-11-09 10:08:14,28.519,98.5624,2.1,61.9,0.1305,119.8,Normal,NE,NCS,0.137
766,24,3,2021-06-04 12:08:48,22.6161,100.1537,5.5,57.3,1.0738,485.5,Oblique,N,ISR,2.953
767,35,4,2022-12-20 19:23:55,24.8807,90.5526,6.0,28.6,0.8034,202.7,Reverse,NW,NCS,2.41
768,39,4,2019-02-25 16:07:45,25.6738,91.4834,3.1,5.3,1.1716,126.8,Strike-Slip,NW,USGS,1.816
769,17,2,2018-09-17 13:50:46,24.1679,94.0205,7.1,41.9,1.0158,148.0,Strike-Slip,E,NCS,3.606
770,61,8,2022-07-22 11:13:44,27.8526,88.7616,2.1,54.0,1.112,1.4,Oblique,NW,NCS,1.168
771,47,6,2018-03-13 01:25:24,31.0964,97.5485,2.8,62.8,0.303,193.5,Reverse,NW,NCS,0.424
772,57,7,2023-06-05 15:54:32,22.3533,91.8567,4.6,57.8,0.3864,109.2,Normal,NE,USGS,0.889
773,32,3,2023-01-27 17:35:51,25.9357,93.8968,3.4,8.8,0.961,331.3,Oblique,NW,ISR,1.634
774,32,3,2023-02-23 05:35:39,24.399,95.3371,5.7,41.4,0.2378,90.5,Reverse,E,USGS,0.678
775,42,5,2021-04-08 07:00:12,20.9574,97.7076,5.2,47.3,1.4696,292.6,Normal,E,USGS,3.821
776,54,6,2020-08-05 20:17:23,27.7593,90.7511,1.8,45.5,0.0744,7.1,Strike-Slip,NE,NCS,0.067
777,47,6,2019-12-29 02:03:40,31.4763,99.6142,1.8,56.6,1.1022,483.8,Oblique,NE,ISR,0.992
778,49,6,2023-02-10 08:53:55,30.1469,98.7825,4.5,46.6,1.2727,397.5,Reverse,NE,USGS,2.864
779,21,2,2020-02-10 18:24:21,22.9717,101.0353,4.5,34.7,0.9501,301.3,Oblique,E,IMD,2.138
780,34,4,2018-08-06 09:40:16,24.3773,98.078,2.4,69.4,1.3944,160.5,Reverse,NW,USGS,1.673
781,55,7,2022-06-24 07:04:38,27.8357,95.5841,6.6,61.7,1.4928,4.2,Oblique,N,USGS,4.926
782,17,2,2023-11-30 20:42:54,24.0397,92.0449,6.3,45.3,0.1066,124.8,Oblique,N,IMD,0.336
783,59,8,2018-06-01 23:42:17,24.1998,94.1903,6.5,37.6,0.17,164.8,Oblique,NW,ISR,0.552
784,20,2,2020-05-07 03:15:45,25.0387,94.5535,3.0,38.0,0.4072,350.7,Strike-Slip,N,IMD,0.611
785,16,2,2021-06-16 21:07:06,22.688,91.9124,3.6,39.1,0.045,141.3,Oblique,E,USGS,0.081
786,18,2,2020-06-01 05:04:42,29.3921,98.1867,2.0,47.5,0.2358,255.3,Strike-Slip,N,NCS,0.236
787,18,2,2023-11-23 04:41:17,27.047,99.2396,2.3,10.9,1.0733,446.2,Strike-Slip,N,NCS,1.234
788,25,3,2021-12-20 00:32:27,27.6071,95.8766,2.0,65.5,0.7693,178.5,Normal,NW,USGS,0.769
789,14,2,2022-05-19 09:24:21,23.354,91.9035,4.8,26.0,0.3606,409.8,Reverse,E,USGS,0.865
790,21,2,2024-09-10 17:30:13,23.0161,100.6958,1.8,17.1,0.4366,85.0,Reverse,E,ISR,0.393
791,40,5,2022-04-12 13:17:15,26.9718,97.5572,2.6,58.2,0.5398,323.9,Strike-Slip,NW,IMD,0.702
792,38,4,2019-01-13 01:51:13,28.5397,97.9479,5.9,34.3,1.4213,451.9,Normal,NE,NCS,4.193
793,33,4,2023-04-20 18:06:12,24.6255,98.7762,3.4,52.1,0.0485,73.9,Reverse,NE,ISR,0.082
794,26,3,2020-04-16 00:46:18,22.0602,91.9082,6.5,37.4,1.1858,432.9,Strike-Slip,E,USGS,3.854
795,27,3,2023-08-08 13:27:30,26.223,92.6142,1.5,1.6,0.7887,465.2,Oblique,NE,USGS,0.592
796,9,1,2024-07-11 10:09:25,25.7297,91.4187,1.8,29.3,0.6279,426.8,Strike-Slip,NE,NCS,0.565
797,32,3,2023-11-12 10:58:59,25.5625,95.0012,3.8,20.5,0.8787,33.8,Oblique,E,USGS,1.67
798,2,1,2021-04-26 23:49:39,25.9056,93.1381,3.0,53.8,0.8891,383.4,Oblique,N,USGS,1.334
799,46,5,2019-11-27 13:36:43,23.7933,96.3077,6.3,4.3,1.2773,290.5,Strike-Slip,NE,USGS,4.023
800,7,1,2024-04-27 22:06:33,27.5737,92.4687,3.3,65.3,0.8213,377.6,Oblique,NW,ISR,1.355
801,38,4,2020-11-16 04:49:20,31.5164,99.4438,5.2,57.1,0.4353,56.0,Strike-Slip,NW,NCS,1.132
802,38,4,2018-08-31 22:59:54,28.9933,98.1244,5.4,51.5,0.0198,465.7,Normal,NW,ISR,0.053
803,24,3,2023-11-12 07:38:09,23.7961,98.7453,6.4,55.2,0.7562,312.1,Strike-Slip,N,IMD,2.42
804,30,3,2024-06-25 20:51:50,26.0046,93.5958,5.7,24.7,0.9089,358.8,Strike-Slip,N,ISR,2.59
805,29,3,2022-12-05 12:17:40,27.714,100.6383,5.5,19.3,0.3483,93.6,Strike-Slip,N,ISR,0.958
806,27,3,2021-04-26 17:48:52,23.8339,91.5409,3.4,60.3,0.5165,25.6,Strike-Slip,N,NCS,0.878
807,60,8,2018-03-03 20:59:53,22.9516,97.1052,3.4,1.4,1.2247,163.4,Strike-Slip,NE,NCS,2.082
808,8,1,2023-11-16 03:38:32,22.9498,98.9812,3.7,36.8,0.2641,344.4,Oblique,N,USGS,0.489
809,4,1,2020-03-11 17:45:59,28.2628,88.5128,4.9,67.1,1.0794,330.9,Oblique,NW,NCS,2.645
810,55,7,2018-10-02 19:44:37,30.3976,92.4927,2.9,8.7,0.1633,73.9,Oblique,NE,ISR,0.237
811,40,5,2018-09-14 22:48:44,26.8842,98.8175,5.4,23.1,0.9232,371.1,Strike-Slip,E,ISR,2.493
812,14,2,2020-11-13 20:31:11,21.5547,93.0002,3.0,24.1,1.3116,92.0,Reverse,E,NCS,1.967
813,60,8,2024-02-05 15:14:44,24.9756,94.87,2.5,67.1,0.7758,209.5,Strike-Slip,NW,IMD,0.97
814,12,1,2021-02-13 18:22:59,26.4045,99.4593,1.3,1.3,0.1485,68.5,Reverse,E,USGS,0.097
815,9,1,2020-08-30 04:31:26,26.9333,94.035,5.9,39.5,0.4714,411.4,Normal,NW,NCS,1.391
816,29,3,2020-01-28 07:52:50,27.3965,98.6582,5.3,43.4,1.0065,345.1,Normal,NW,NCS,2.667
817,37,4,2021-08-11 11:42:28,26.1657,95.0605,3.8,12.3,1.3382,291.6,Normal,N,USGS,2.543
818,45,5,2020-08-03 21:38:37,28.0561,93.8579,3.4,44.0,1.2875,413.9,Normal,E,IMD,2.189
819,49,6,2024-10-13 05:51:44,30.689,97.9175,6.8,64.8,1.2687,94.6,Strike-Slip,E,ISR,4.314
820,55,7,2022-05-28 11:01:21,29.0181,96.13,4.2,65.4,0.6124,19.0,Reverse,E,NCS,1.286
821,22,2,2020-01-07 00:29:12,24.4932,95.1792,1.5,58.9,0.7419,178.3,Normal,N,IMD,0.556
822,37,4,2022-02-18 22:53:01,26.7136,93.9401,1.5,51.2,0.8688,462.2,Reverse,E,USGS,0.652
823,40,5,2018-01-06 16:53:52,26.5244,98.1999,7.2,60.4,1.1384,310.3,Oblique,N,IMD,4.098
824,44,5,2024-03-07 20:26:33,27.9099,97.8127,6.6,22.8,0.2984,382.0,Reverse,N,NCS,0.985
825,9,1,2018-01-07 04:46:07,27.3343,95.2323,1.2,62.2,0.6314,79.3,Normal,E,NCS,0.379
826,34,4,2024-02-11 02:33:03,26.7495,97.6592,6.8,9.3,1.3136,448.3,Strike-Slip,E,USGS,4.466
827,5,1,2023-07-11 10:50:29,23.7543,94.0706,2.8,3.0,0.2269,180.3,Reverse,NW,ISR,0.318
828,19,2,2023-12-14 14:34:43,24.5908,96.8,1.6,53.9,0.9944,66.8,Normal,NW,ISR,0.796
829,10,1,2018-12-27 14:42:15,24.0399,96.067,1.9,9.5,0.9818,160.1,Strike-Slip,N,ISR,0.933
830,12,1,2018-11-17 09:38:58,26.2919,98.0294,1.8,64.6,0.6491,174.4,Oblique,N,USGS,0.584
831,46,5,2018-01-14 19:32:01,22.9182,97.6242,2.9,35.3,0.1929,324.8,Reverse,N,NCS,0.28
832,20,2,2019-09-01 07:16:57,24.2319,91.7579,4.8,28.2,0.0422,305.5,Reverse,NE,ISR,0.101
833,12,1,2020-05-19 12:13:27,26.658,96.1011,5.9,42.6,1.1973,177.0,Normal,NW,NCS,3.532
834,22,2,2021-07-30 03:25:44,23.3551,95.2209,4.5,53.7,1.1703,254.0,Reverse,E,USGS,2.633
835,49,6,2023-12-08 15:23:20,30.8703,98.3178,3.9,45.3,0.5413,54.5,Normal,NE,ISR,1.056
836,24,3,2020-04-02 22:59:12,25.1098,97.3533,5.3,46.5,0.0301,304.7,Oblique,NE,IMD,0.08
837,19,2,2021-05-06 01:44:19,22.3663,95.5827,4.7,63.3,0.2718,181.4,Normal,NE,IMD,0.639
838,52,6,2019-02-08 19:21:43,29.6097,98.8526,6.8,25.2,0.5873,173.8,Reverse,N,USGS,1.997
839,61,8,2019-01-04 01:28:05,24.909,91.7212,4.0,69.1,1.3828,243.7,Normal,NE,IMD,2.766
840,61,8,2020-03-29 06:59:36,28.1808,88.503,4.8,9.6,1.0169,41.3,Strike-Slip,NW,ISR,2.441
841,18,2,2020-07-03 12:47:10,28.1831,100.1431,3.0,26.2,0.3484,453.2,Strike-Slip,NE,IMD,0.523
842,15,2,2023-04-27 10:11:53,26.7976,98.1147,4.4,23.6,0.9826,450.7,Reverse,NE,IMD,2.162
843,18,2,2019-04-29 08:47:01,29.8412,98.1329,3.9,28.7,0.2337,77.7,Strike-Slip,N,NCS,0.456
844,53,6,2023-03-24 23:09:49,28.2706,91.8313,5.3,56.1,1.0817,458.6,Oblique,NE,IMD,2.867
845,47,6,2022-04-21 23:37:10,27.9002,99.6147,2.7,39.4,0.4098,154.8,Normal,NW,NCS,0.553
846,26,3,2022-01-22 17:18:40,23.867,92.1305,5.2,53.8,1.3654,373.1,Oblique,NW,IMD,3.55
847,16,2,2023-05-13 18:42:17,22.9967,92.6316,4.5,60.8,0.1216,469.5,Normal,E,IMD,0.274
848,22,2,2022-11-08 15:22:16,20.617,95.032,5.3,3.9,0.8894,317.4,Oblique,E,NCS,2.357
849,17,2,2022-02-10 05:39:09,25.2329,93.2215,5.0,4.1,1.0616,30.7,Strike-Slip,E,ISR,2.654
850,49,6,2024-02-24 22:15:14,29.2101,98.39,4.3,31.7,1.4947,75.3,Normal,E,ISR,3.214
851,30,3,2024-10-26 18:44:58,26.8045,91.9337,6.0,59.7,1.1706,159.2,Normal,E,ISR,3.512
852,9,1,2024-08-12 01:57:19,26.9788,93.2744,5.9,12.0,0.5098,2.2,Oblique,N,ISR,1.504
853,26,3,2018-09-11 08:26:06,22.9591,91.593,4.0,13.0,0.6408,59.3,Reverse,NW,ISR,1.282
854,51,6,2018-03-22 20:37:05,28.6554,91.4059,2.4,20.7,0.6373,475.7,Normal,NW,NCS,0.765
855,62,8,2019-10-18 08:35:54,27.4571,90.4407,5.0,15.4,0.762,209.5,Normal,NE,IMD,1.905
856,52,6,2018-12-05 13:40:13,28.0645,99.6049,6.0,40.9,0.2924,261.1,Normal,N,IMD,0.877
857,47,6,2018-11-25 17:15:27,31.0756,98.0265,6.9,66.0,0.9014,80.5,Oblique,NW,USGS,3.11
858,15,2,2022-08-26 14:31:26,26.432,99.7768,2.3,19.8,1.3631,218.3,Normal,NE,NCS,1.568
859,51,6,2024-04-08 22:08:06,31.2412,90.0105,1.7,27.5,0.0124,344.0,Oblique,NE,ISR,0.011
860,39,4,2019-08-07 09:06:09,25.7219,90.1467,6.2,66.5,0.8264,119.8,Oblique,N,ISR,2.562
861,9,1,2023-12-07 15:30:37,27.2265,93.0476,2.7,41.0,0.5501,139.5,Reverse,NW,ISR,0.743
862,39,4,2023-07-27 23:06:24,28.3535,89.653,6.4,15.8,0.5003,429.7,Normal,N,ISR,1.601
863,39,4,2018-11-17 04:51:15,26.3477,92.9449,1.2,29.3,0.6457,254.9,Reverse,NW,ISR,0.387
864,31,3,2021-03-26 06:06:48,26.6657,93.9451,3.9,36.9,0.2611,238.5,Reverse,N,IMD,0.509
865,28,3,2019-11-10 22:45:43,30.5736,91.7292,6.4,47.4,1.2767,321.1,Normal,E,NCS,4.085
866,44,5,2019-01-20 20:15:07,30.45,100.1113,5.6,68.3,0.4456,351.3,Reverse,NW,NCS,1.248
867,51,6,2019-06-01 06:56:02,28.9587,91.6204,1.5,55.7,1.2657,41.8,Reverse,NE,USGS,0.949
868,17,2,2019-04-23 17:12:13,22.4879,93.0418,1.1,16.7,1.2625,340.1,Oblique,NW,NCS,0.694
869,2,1,2018-08-02 15:29:04,25.9064,92.4918,2.9,21.2,1.0876,57.2,Reverse,NW,NCS,1.577
870,3,1,2022-02-04 08:43:59,29.0964,99.4359,3.2,17.5,0.17,321.8,Reverse,E,ISR,0.272
871,18,2,2018-09-03 11:04:05,28.6518,100.3899,2.9,52.2,0.9793,455.0,Reverse,N,ISR,1.42
872,41,5,2019-05-09 02:48:40,21.9814,95.1346,5.9,67.4,1.2607,87.1,Reverse,NE,USGS,3.719
873,25,3,2020-02-17 04:10:52,26.4742,96.1018,1.6,35.6,1.2789,266.9,Normal,E,ISR,1.023
874,60,8,2021-08-23 21:23:43,24.5657,96.5633,2.7,59.4,0.0552,484.2,Strike-Slip,NE,IMD,0.075
875,25,3,2021-07-10 01:00:12,27.834,95.3086,4.3,65.0,1.38,172.4,Normal,NE,ISR,2.967
876,56,7,2021-08-27 18:50:57,31.4241,96.0717,1.2,5.2,1.4824,343.2,Reverse,NW,ISR,0.889
877,5,1,2023-06-02 14:02:15,22.0225,95.1052,1.5,55.6,1.1376,214.4,Reverse,NW,IMD,0.853
878,5,1,2022-10-20 21:05:23,22.5764,94.5393,4.4,65.6,0.5922,63.6,Oblique,NE,USGS,1.303
879,25,3,2021-11-04 08:36:31,26.1772,97.2415,1.3,68.0,0.759,190.9,Reverse,E,ISR,0.493
880,8,1,2020-01-13 19:13:38,25.8657,99.3504,1.2,12.8,1.0866,112.0,Oblique,NW,IMD,0.652
881,17,2,2023-02-10 19:40:51,24.7481,91.1034,5.7,36.0,0.8794,232.3,Reverse,NE,ISR,2.506
882,20,2,2023-07-10 10:42:50,23.3808,94.857,1.0,28.7,1.1297,70.1,Oblique,E,IMD,0.565
883,36,4,2023-05-22 13:21:53,27.1121,92.3146,2.9,57.3,0.5617,85.3,Oblique,E,USGS,0.814
884,10,1,2020-02-19 14:19:07,24.3373,99.4565,7.2,57.3,1.3389,204.7,Normal,NW,IMD,4.82
885,44,5,2020-10-25 10:30:45,27.647,98.6974,3.1,63.9,0.7362,49.2,Reverse,NW,IMD,1.141
886,50,6,2018-06-18 08:10:00,25.5009,93.3454,6.3,6.7,0.0899,57.1,Oblique,NE,IMD,0.283
887,55,7,2024-04-28 08:44:18,27.7831,94.426,6.9,57.2,1.0841,234.0,Normal,E,USGS,3.74
888,20,2,2024-07-27 02:43:26,24.9691,93.1608,6.6,23.7,1.2742,443.7,Strike-Slip,E,USGS,4.205
889,42,5,2023-02-12 14:50:35,23.0911,97.705,2.5,5.8,1.4979,330.8,Oblique,NE,USGS,1.872
890,6,1,2018-09-14 01:52:01,28.1484,96.3275,4.3,60.3,0.452,466.0,Reverse,E,IMD,0.972
891,15,2,2023-11-04 22:56:01,26.5631,97.1141,3.5,50.3,0.407,33.8,Oblique,NW,USGS,0.712
892,38,4,2020-06-06 09:56:41,27.854,100.5781,7.2,31.8,0.71,256.7,Reverse,E,USGS,2.556
893,14,2,2019-01-14 02:49:13,23.7768,93.4401,1.1,55.1,0.1269,111.9,Reverse,E,IMD,0.07
894,52,6,2018-12-05 07:15:43,27.8965,99.8771,3.2,45.5,0.7549,119.0,Reverse,E,NCS,1.208
895,48,6,2023-08-13 13:28:09,25.0146,96.1917,1.0,5.6,0.5711,82.9,Oblique,NW,ISR,0.286
896,20,2,2021-10-07 16:46:19,22.2958,93.5146,1.4,55.9,0.6753,291.1,Reverse,NW,IMD,0.473
897,37,4,2023-03-30 05:53:12,28.4124,93.8744,4.9,52.4,0.0971,4.5,Normal,NW,USGS,0.238
898,61,8,2023-10-12 21:36:39,25.4015,90.7384,3.0,56.6,0.7324,121.9,Oblique,NE,USGS,1.099
899,6,1,2020-12-01 14:24:09,24.5225,96.7421,5.5,21.7,0.4316,499.8,Strike-Slip,NE,ISR,1.187
900,7,1,2021-07-14 10:44:04,28.3289,92.6211,3.4,32.9,0.2438,378.2,Normal,NW,IMD,0.414
